id,code,category1,category2,category3,categoryName1,categoryName2,categoryName3,image,price,fullName
2842784,quan-lot-viet-ngan,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img3/2019/7_27/knL5DU_simg_b5529c_250x250_maxb.jpg,48.000đ
2936147,giay-the-thao-nam,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/1_13/Hlhcv7_simg_b5529c_250x250_maxb.jpg,229.000đ,Giày thể thao nam
2341569,dam-suong-xe-ta-cach-dieu,8,8,700,Thời trang nữ,"Đầm, váy",Đầm suông,https://media3.scdn.vn/img3/2019/5_6/jf6DiB_simg_b5529c_250x250_maxb.jpg,199.000đ
2872603,giay-boost-nam-40-44,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/1_18/9QfvX2_simg_b5529c_250x250_maxb.jpg,360.000đ,GIÀY BIG SIZE - 40 - 44
2386475,bo-gen-toan-than-sexy-tb-24713,8,8,61,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Sản phẩm khác,https://media3.scdn.vn/img3/2019/6_1/Nl2N9e_simg_b5529c_250x250_maxb.png,260.000đ
2872126,quan-jogger-jean-qt-29,94,94,1682,Thời trang nam,Quần kiểu nam,Quần jogger,https://media3.scdn.vn/img3/2019/6_6/geyeJe_simg_b5529c_250x250_maxb.jpg,160.000đ,Quần Jogger Jean
2706988,tx039-tui-xach-cong-so-cao-cap-praza,1722,1722,1747,Túi xách,Túi xách nam,"Túi xách tay, cặp nam",https://media3.scdn.vn/img1/2016/1_23/0c9e83_simg_f4b932_684-684-176-17_cropf_simg_b5529c_250x250_maxb.jpg,849.000đ
2881970,ao-thun-nam-co-tru-han-quoc-thq065,94,94,97,Thời trang nam,"Áo thun, áo polo nam",Áo polo có cổ,https://media3.scdn.vn/img2/2017/9_20/TsmA78_simg_b5529c_250x250_maxb.jpg,200.000đ
2869139,giay-sneaker-sp-329-new-2016,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/3_1/Tj4qFz_simg_b5529c_250x250_maxb.png,185.000đ,Giay Sneaker Nữ SP-GNU049
2875886,vay-ngu-2-day-hoa-tiet,8,8,59,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Váy ngủ,https://media3.scdn.vn/img3/2019/6_3/YnUz0S_simg_b5529c_250x250_maxb.jpg,175.000đ
2759655,bat-lua-mat-quy-sac-pin,604,604,636,Không gian sống,"Quà tặng, hàng thủ công",Bật lửa,https://media3.scdn.vn/img3/2019/8_9/uga2Xq_simg_b5529c_250x250_maxb.jpg,65.000đ
2801426,s635-newyork-city-1-form-do,8,8,12,Thời trang nữ,Áo nữ,Áo thun có tay,https://media3.scdn.vn/img3/2019/6_2/hMkC4t_simg_b5529c_250x250_maxb.jpg,99.000đ,"Đồ Bộ Nữ
2075682,shop-cun-sale-off-ao-khoac-ren-luoi-2-tui-xinh-xan,8,8,667,Thời trang nữ,Áo khoác,Áo khoác cách điệu,https://media3.scdn.vn/img1/2016/6_29/qW9ntJ_simg_b5529c_250x250_maxb.jpg,99.000đ,SHOP CÚN-SALE-ĐẦM SUÔNG CHỮ A PHỐI REN XINH XẮN-F79929
2717554,dep-quai-ngang-day-adidas-dn49,1686,1686,1786,Giày dép,Dép nam,"Dép quai ngang, chéo nam",https://media3.scdn.vn/img2/2018/5_6/z68TdH_simg_b5529c_250x250_maxb.jpg,1.499.000đ
2286250,set-5-son-mac-5-tong-mau-khac-nhau-tha-ho-ban-thay-doi-hang-ngay,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/4_6/3ZFPdB_simg_b5529c_250x250_maxb.jpg,149.000đ,Set 40 hủ slime có 5 màu khác nhau
2539207,giay-vai-slip-on-theu-logo-thai-2016-th001,1686,1686,1700,Giày dép,Giày nữ,Giày bánh mì,https://media3.scdn.vn/img3/2019/2_24/5uCIt4_simg_b5529c_250x250_maxb.jpg,180.000đ,Giày slip on vải
2844546,ao-khoac-nam-bomber,94,94,681,Thời trang nam,Áo khoác nam,Áo khoác chống nắng,https://media3.scdn.vn/img2/2018/6_1/l06KA1_simg_b5529c_250x250_maxb.jpg,99.000đ,ÁO KHOÁC NAM BOMBER
2856512,quan-jean-nam-phoi-mau-ca-tinh,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/7_15/mDqRqB_simg_b5529c_250x250_maxb.jpg,169.000đ,QUẦN JEAN NAM RÁCH PHỐI MÀU CÁ TÍNH
2644350,quan-jean-nam-co-gian-2016-qbn56,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/8_3/guaPrA_simg_b5529c_250x250_maxb.jpeg,155.000đ,Quần jean nam co giãn
2528464,chan-vay-xoe-sanh-dieu-v03615070,8,8,650,Thời trang nữ,Chân váy,Váy xòe,https://media3.scdn.vn/img2/2018/10_2/aTI0iF_simg_b5529c_250x250_maxb.jpg,63.000đ,Chân Váy Xòe Dài Sành Điệu Cho Bạn Gái
2878870,giay-sandal-nu-quai-ngang-mau-trang-de-thuong-sg0148,1686,1686,1694,Giày dép,Giày nữ,Giày sandal nữ,https://media3.scdn.vn/img2/2018/6_18/ikW5O0_simg_b5529c_250x250_maxb.jpg,150.008đ,Giày sandal nữ quai ngang đế gai
2463252,quan-don-mong-duc-khoi-cang-tron,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img2/2017/1_14/sFlRjp_simg_b5529c_250x250_maxb.jpg,64.000đ
2606261,dong-ho-nu-swarovski-mat-vac-kim-cuong-cuc-dep,1366,1366,1374,Đồng hồ,Đồng hồ nữ,Đồng hồ thời trang,https://media3.scdn.vn/img3/2019/8_20/1oQrS9_simg_b5529c_250x250_maxb.jpg,99.000đ,Đồng Hồ Nữ Mặt Kim Tuyến Doukou Cực Đẹp DH71720
2511187,vi-da-unisex-kieu-dang-au-my-baellerry-2016-ma-sp-bll1,1722,1722,1743,Túi xách,"Ví, bóp nữ","Ví, bóp tiền nữ",https://media3.scdn.vn/img2/2017/10_2/0TQfWH_simg_b5529c_250x250_maxb.jpg
2901791,toc-gia-nam-do-cam-toc-gia-nam-do-cosplay-wig,220,220,1662,Sức khỏe & Làm đẹp,Tóc,Tóc giả nam,https://media3.scdn.vn/img3/2019/5_17/rw1tRL_simg_b5529c_250x250_maxb.jpg,199.000đ,Tóc giả nam
2755963,bao-da-kem-ban-phim-bluetooth-danh-cho-may-tinh-bang-7-va-79-inch,528,528,734,Phụ kiện công nghệ,Phụ kiện Điện thoại,Bàn phím máy tính bảng,https://media3.scdn.vn/img3/2019/7_16/M8UHaz_simg_b5529c_250x250_maxb.jpg,200.000đ,Bao Da Bàn Phím Bluetooth 4 - 7 Inch Tiện Dụng cho điện thoại và máy tính bảng
919236,cap-mini-display-port-ra-vga,528,528,646,Phụ kiện công nghệ,Phụ kiện Máy tính,"Cáp kết nối, cáp truyền dữ liệu",https://media3.scdn.vn/img/2014/6_17/32_2i6lolikekqe3___19a19b_600x497_max_2j5sa2s7ap1f6_simg_b5529c_250x250_maxb.jpg,170.000đ
2827187,coc-sac-iphone-3-4-5-6-ipad-chinh-hang-hoco-4-cong-usb-bh-6thang,528,528,534,Phụ kiện công nghệ,Phụ kiện Điện thoại,"Bộ sạc pin, sạc đa năng",https://media3.scdn.vn/img3/2019/8_7/WEQXR3_simg_b5529c_250x250_maxb.jpg,129.000đ
2811732,giay-the-thao-jordan-xam-trang,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/4_21/Q8KnDd_simg_b5529c_250x250_maxb.jpg,150.000đ,Giày Thể Thao Nam Xám Sọc Trắng
2796725,giay-the-thao-nam-form-y-cao-cap-gx41,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/8_23/BUGzSX_simg_b5529c_250x250_maxb.jpg,149.000đ,Giày Thể Thao Nam Cao Cấp BT33
2937257,dong-ho-soki-da-phong-cach,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img1/2016/3_30/4994c3_simg_4b4d7e_750-750-0-0_cropf_simg_b5529c_250x250_maxb.jpg,98.000đ,Đồng Hồ Nam SoKi Phong Cách DSA206
2887332,hang-cao-cap-ao-so-mi-nam-han-quoc-asm165-tim,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img3/2019/4_4/U9Mnqq_simg_b5529c_250x250_maxb.jpg,99.000đ,Áo Sơ Mi Nam Cao Cấp Hàn Quốc
2764320,ao-dai-cach-tan-in-hoa-do-co-size-xl,8,8,11,Thời trang nữ,Áo nữ,Áo kiểu,https://media3.scdn.vn/img2/2016/10_20/svHMWq_simg_b5529c_250x250_maxb.jpg,280.000đ,Áo Dài Cách Tân Có Size lớn XL in 3D họa tiết chim hạt
2905197,giay-nike-de-duc-2016,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/4_9/aM6EI8_simg_b5529c_250x250_maxb.jpg,200.000đ,giày sandal đế đúc
2929979,jump-short-yem-day-phoi-ren-2-mau-so-hot,8,8,1410,Thời trang nữ,"Set trang phục, jumpsuit",Jumpsuit,https://media3.scdn.vn/img1/2016/6_22/dwN9pz_simg_b5529c_250x250_maxb.jpg,180.000đ
2912851,dong-ho-micosum-chong-nuoc-tot,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img3/2019/4_5/Iln6Bw_simg_b5529c_250x250_maxb.jpg,300.000đ,Đồng hồ Nữ chống nước tốt
2800366,giay-the-thao-nike-max-air-0701,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/7_8/mO8FDJ_simg_44fd8e_601-601-0-61_cropf_simg_b5529c_250x250_maxb.jpg,710.000đ,Giày thể thao AIR MAX 720
2815764,ao-khoac-the-thao-mu-t56,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://media3.scdn.vn/img1/2016/3_4/db9ada_simg_b5529c_250x250_maxb.jpg,119.000đ,ÁO KHOÁC THỂ THAO MU - Chất Vải dày đẹp.
2748324,chuot-bosston-led-chuyen-game-doi-mau,528,528,546,Phụ kiện công nghệ,Phụ kiện Máy tính,Chuột,https://media3.scdn.vn/img3/2019/2_24/ZAwhV8_simg_b5529c_250x250_maxb.jpg,77.000đ,Chuột 6D chuyên game Bosston R30B led đa màu [Đen] - Hãng phân phối chính thức
2912837,dong-ho-nam-skmei-day-thep-dermi-cao-cap-skm2882,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img2/2018/10_6/ssfcBQ_simg_b5529c_250x250_maxb.jpg,170.000đ,ĐỒNG HỒ NAM SKMEI 1335 DÂY THÉP CAO CẤP - ĐỒNG HỒ ĐIỆN TỬ
2912087,adidas-neo-runing,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/1_5/CPkmZE_simg_b5529c_250x250_maxb.jpg,2.350.000đ,Giày Adidas Neo Nữ - VALSTRIPES 2
2729175,tui-deo-cheo-da-d138,1722,1722,1748,Túi xách,Túi xách nam,Túi đeo chéo nam,https://media3.scdn.vn/img3/2019/4_1/Fgh63i_simg_b5529c_250x250_maxb.jpg,109.000đ,Túi da đeo chéo - Túi da đeo chéo - Túi da đeo chéo - Túi da đeo chéo
2905987,combo-kinh-3d-vr-box-2-tay-game-kinh-chong-loa-bao-ve-mat,528,528,542,Phụ kiện công nghệ,Phụ kiện Điện thoại,Phụ kiện khác,https://media3.scdn.vn/img2/2017/8_28/dhMvkL_simg_b5529c_250x250_maxb.jpg,168.000đ,kinh vr box 2
2643213,giay-nike-de-go-la-den,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/12_6/pAH8F5_simg_b5529c_250x250_maxb.jpg,150.000đ,Giày nâng đế lá
2558525,noi-ap-suat-dien-saiko-epc-418-18l,1108,1108,1121,Đồ điện gia dụng,"Thiết bị nhà bếp, chế biến",Nồi áp suất điện,https://media3.scdn.vn/img2/2017/8_17/bxcNzg_simg_b5529c_250x250_maxb.jpg,1.210.000đ
2632252,giay-nike-thea-nam-vh-2038,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2017/7_30/SRo5EE_simg_b5529c_250x250_maxb.jpg,2.499.000đ,Giày nam chính hãng NIKE
2583514,bo-8-mac-gom-son-lot-phu-ma-hong-mascara-ke-mat-mau-mat-khuon-ke-may,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/8_2/D8r7Ll_simg_b5529c_250x250_maxb.jpg,375.000đ,Bộ trang điểm IMAGES 8 món Kem BB + Kem chống nắng + Phấn phủ + Chì kẻ mày + Bút kẻ mắt + Mascara + Mặt nạ + Son lì JS-BTD80
2524176,dc074-giay-thoi-trang-posa-cao-cap,1686,1686,1711,Giày dép,Giày nam,Giày bốt nam,https://media3.scdn.vn/img2/2018/12_7/LoUFnW_simg_b5529c_250x250_maxb.jpg,249.000đ,Giày Đế Cao Thời Trang Cao Cấp
2575791,balo-tui-du-lich-gap-gon-3-in-1,1722,1722,1807,Túi xách,Balo,Balo khác,https://media3.scdn.vn/img2/2017/10_1/LGD1a9_simg_b5529c_250x250_maxb.jpg,68.000đ,Ba lô du lịch gấp gọn 3 in 1
2823085,ao-khoac-bomber-cao-cap,8,8,665,Thời trang nữ,Áo khoác,"Áo khoác vest, blazer",https://media3.scdn.vn/img2/2018/9_25/jCSt6f_simg_b5529c_250x250_maxb.jpg,280.000đ
2683423,ao-nguc-triumph-diva-181-size-a70-cat-tem,8,8,53,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Áo ngực,https://media3.scdn.vn/img3/2019/6_17/p2r7kf_simg_b5529c_250x250_maxb.jpg,299.000đ
2740843,ao-kieu-cong-so-hang-xuat-khau,8,8,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://media3.scdn.vn/img3/2019/6_5/lajdD7_simg_b5529c_250x250_maxb.jpg,99.000đ,Áo Sơ Mi Nam Dài Tay SINO Kiểu Dáng Hàn Quốc - Hàng Xuất Khẩu
2928890,son-tutu-yue-color-m1,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/8_5/6LoBEw_simg_b5529c_250x250_maxb.jpg,65.000đ,Son TUTU KAQI COLOR
2861403,ao-thun-doi-co-be-d0342-180k-1-doi,8,8,527,Thời trang nữ,Áo nữ,Áo đôi,https://media3.scdn.vn/img3/2019/5_24/vrZMLN_simg_b5529c_250x250_maxb.jpeg,165.000đ,Áo thun cặp cổ bẻ - áo đôi giá bán 1 cặp - áo đôi
2606890,dam-xoe-xep-ly-eo-hoa-tiet-jackmy-sp-00993,8,8,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://media3.scdn.vn/img3/2019/8_27/Q1XoNE_simg_b5529c_250x250_maxb.jpg,230.000đ
2478902,t018-bot-zara-chun-khoa-mau-kem,1686,1686,1698,Giày dép,Giày nữ,Giày bốt nữ,https://media3.scdn.vn/img3/2019/6_30/J4rgCP_simg_b5529c_250x250_maxb.jpg,89.000đ,Quần đũi culottes mẫu mới cạp chun khoá trước
2573444,ao-so-mi-thoi-trang-cong-so-han-quoc-it212,8,8,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://media3.scdn.vn/img3/2019/2_21/7Zf3QF_simg_b5529c_250x250_maxb.png,185.000đ,áo sơ mi công sở Hàn Quốc
2902234,ao-khoac-nam-tay-cach-dieu,94,94,676,Thời trang nam,Áo khoác nam,Áo khoác có mũ,https://media3.scdn.vn/img2/2018/3_3/n3YXMy_simg_b5529c_250x250_maxb.jpg,119.000đ,Áo rút cách điệu tay
2819631,gia-y-the-thao-nam-asia,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img1/2015/10_15/24c6b7_simg_a2dfa1_720-720-0-0_cropf_simg_b5529c_250x250_maxb.jpg,185.000đ,Giày thể thao nam asia
2905152,giay-sdidas-nu-nam-sieu-nhe,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/2_1/DJflVu_simg_b5529c_250x250_maxb.jpg,259.000đ,Giày đôi nữ và nam siêu nhẹ
599481,giay-oxford-co-dien-da-bong,1686,1686,1700,Giày dép,Giày nữ,Giày bánh mì,https://media3.scdn.vn/img2/2018/10_28/3klZ5u_simg_b5529c_250x250_maxb.jpg,150.000đ,Giày oxford da bóng cổ điển OX2
2908945,kinh-the-thao-5-trong-basto-bs102-mau-den-do,94,94,128,Thời trang nam,Phụ kiện,Mắt kính,https://media3.scdn.vn/img3/2019/5_5/X6Logo_simg_b5529c_250x250_maxb.jpg,299.000đ,Kính bảo hộ thể thao Protector Plus -5 trong 1 - Gọng màu đỏ
2836927,dong-ho-longines-kieu-nho-2-mau-vang-bac,1366,1366,1379,Đồng hồ,Đồng hồ khác,Đồng hồ đôi,https://media3.scdn.vn/img2/2017/2_24/e1JrMy_simg_faa4e0_908-908-0-29_cropf_simg_b5529c_250x250_maxb.jpg,230.000đ,"ĐỒNG HỒ NAM KIM NHỎ HOẠT ĐỘNG - MÀU VÀNG
2213202,day-chuyen-da573,94,94,662,Thời trang nam,Phụ kiện,Trang sức,https://media3.scdn.vn/img1/2016/7_31/BiTHvt_simg_b5529c_250x250_maxb.jpg,85.000đ,Dây chuyền DA573
2509012,g001-giay-moi-nu-phong-cach-vic,1686,1686,1698,Giày dép,Giày nữ,Giày bốt nữ,https://media3.scdn.vn/img2/2018/7_11/TURnzU_simg_b5529c_250x250_maxb.jpg,175.000đ,Giầy nữ phong cách mới
2863420,quan-lot-hong-brazilian-q052,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img1/2016/8_8/7jiB7x_simg_8ff81c_466-466-0-0_cropf_simg_b5529c_250x250_maxb.jpg,248.000đ
2455039,dam-voan-xe-hai-ta-1034,8,8,31,Thời trang nữ,"Đầm, váy",Đầm maxi,https://media3.scdn.vn/img3/2019/8_24/1qF8SZ_simg_b5529c_250x250_maxb.jpg,115.000đ
2872131,quan-jogger-jean-qt-30,94,94,1682,Thời trang nam,Quần kiểu nam,Quần jogger,,,
2931873,vali-du-lich-lazashop-vl002-54cm,1722,1722,1813,Túi xách,Vali - Túi xách du lịch,Vali - Túi du lịch khác,https://media3.scdn.vn/img3/2019/6_6/hmBytQ_simg_b5529c_250x250_maxb.jpg,868.000đ,Vali kéo|Vali du lịch
2903469,quan-lot-ho-mong-ho-phan-truoc-doc-dao-cuc-sexy-wj-mantis,94,94,108,Thời trang nam,Đồ lót và ngủ,Quần lót,https://media3.scdn.vn/img2/2018/8_26/sCgBSb_simg_b5529c_250x250_maxb.jpg,99.000đ,QUẦN LÓT BOXER NAM SEXY HỞ SAU HỞ TRƯỚC WJ WANGJIANG
2266002,quan-lot-canh-buom-truoc-sexyql26,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img3/2019/7_12/XSsb2G_simg_b5529c_250x250_maxb.jpg,49.000đ
2538665,xuong-may-ao-khoac-ngan,8,8,670,Thời trang nữ,Áo khoác,"Áo khoác dạ, măng tô, áo choàng",https://media3.scdn.vn/img1/2015/12_13/f245dd_simg_b5529c_250x250_maxb.jpg
2907548,giay-sandal-adidas-nam-ad055,1686,1686,1708,Giày dép,Giày nam,Giày sandal nam,https://media3.scdn.vn/img3/2019/7_23/WB06wu_simg_b5529c_250x250_maxb.png,1.390.000đ,Giầy Adidas Nam
2862197,ao-thun-nam-tay-dai-han-quoc,94,94,1685,Thời trang nam,"Áo thun, áo polo nam",Áo thun dài tay,https://media3.scdn.vn/img2/2018/8_16/Xl1QY9_simg_b5529c_250x250_maxb.jpg,190.000đ
2517330,s029-ao-lien-quan-tach-day-nong-bong-kem-cong-tay,8,8,59,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Váy ngủ,https://media3.scdn.vn/img2/2018/4_16/0q5vSx_simg_b5529c_250x250_maxb.jpg,560.000đ
2568289,giay-nike-thea-36-43,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/3_7/NM6zyS_simg_b5529c_250x250_maxb.jpeg,740.000đ,Giày đá bóng 36-43
2704596,quan-kaki-nam-nang-dong-qj9,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/7_4/GXVura_simg_b5529c_250x250_maxb.jpg,149.000đ,Quần Kaki Nam Dáng Âu Thời Trang Năng Động KN11
2880341,sandal-nu-nhua-trong,1686,1686,1694,Giày dép,Giày nữ,Giày sandal nữ,https://media3.scdn.vn/img3/2019/5_28/nWAwRA_simg_b5529c_250x250_maxb.jpg,99.000đ,Sandal quai trong nữ
2800643,dam-body-chan-vay-duoi-ca,8,8,698,Thời trang nữ,"Đầm, váy",Đầm ôm,https://media3.scdn.vn/img3/2019/3_26/OLvSkw_simg_b5529c_250x250_maxb.jpg,409.000đ
2527805,vi-cam-tay-nu-gia-da-ca-sau-2-day-keo,1722,1722,1743,Túi xách,"Ví, bóp nữ","Ví, bóp tiền nữ",https://media3.scdn.vn/img1/2015/12_23/547e15_simg_b5529c_250x250_maxb.jpg
2914070,toc-gia-nam-han-quoc-d5,220,220,1662,Sức khỏe & Làm đẹp,Tóc,Tóc giả nam,https://media3.scdn.vn/img1/2015/12_6/b48c87_simg_b5529c_250x250_maxb.jpg,235.000đ,Tóc giả Nam siêu đẹp HÀN QUỐC D5
2925093,ban-phim-mini-bluetooth-cho-may-tinh-bang-dien-thoai-pc,528,528,734,Phụ kiện công nghệ,Phụ kiện Điện thoại,Bàn phím máy tính bảng,https://media3.scdn.vn/img1/2016/2_25/3091c6_simg_b5529c_250x250_maxb.jpg,299.000đ,"BÀN PHÍM BLUETOOTH MINI CHO ĐIỆN THOẠI
2892637,ha-ng-da-ve-adidas-ra-p-de-zx-flux-3-ma-u-couple-size-36-44,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img2/2017/12_19/j9B5C5_simg_b5529c_250x250_maxb.png,495.000đ,Giày Trekking Lạc đà size 36 đến 44
2844683,sac-hoco-4-cong-chinh-hang-uh401,528,528,534,Phụ kiện công nghệ,Phụ kiện Điện thoại,"Bộ sạc pin, sạc đa năng",https://media3.scdn.vn/img3/2019/3_20/WbpoIX_simg_b5529c_250x250_maxb.jpg,713.000đ
2868592,giay-nhap-khau-vai-jean-ligg-xam-gv072,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/1_1/a5jye4_simg_b5529c_250x250_maxb.jpg,160.000đ,Giày Mọi Vải Jean -Màu Xám
2859836,ao-khoac-bomber-nam-den,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://media3.scdn.vn/img2/2018/6_1/Zkz6R5_simg_b5529c_250x250_maxb.jpg,99.000đ,ÁO KHOÁC BOMBER NAM
2937324,dong-ho-v6-chong-nuoc,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img3/2019/6_22/hBpg5T_simg_b5529c_250x250_maxb.jpg,199.000đ,Đồng hồ chống nước
2711408,quan-jeans-nam-phong-cach-don-gian-nam-tinh,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/3_25/vQn9HF_simg_b5529c_250x250_maxb.jpg,189.000đ,Quần jean nam đơn giản phong cách
2890819,ao-so-mi-nam,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img2/2017/3_3/ZMUs8F_simg_b5529c_250x250_maxb.jpg,99.000đ,Áo sơ mi nam
2812750,tui-xach-da-nam-d105,1722,1722,1748,Túi xách,Túi xách nam,Túi đeo chéo nam,https://media3.scdn.vn/img2/2018/9_25/A8gGPI_simg_b5529c_250x250_maxb.jpg,599.000đ,Túi xách da nam
2916192,kinh-thuc-te-ao-vr-shinecon,528,528,1430,Phụ kiện công nghệ,Thiết bị đeo công nghệ,Mắt kính thông minh,https://media3.scdn.vn/img2/2018/5_19/0SDryd_simg_b5529c_250x250_maxb.png,150.000đ,Kính thực tế ảo VR Shinecon trắng
2870865,giay-nam-nike-ms-tb145,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2017/7_30/SRo5EE_simg_b5529c_250x250_maxb.jpg,2.499.000đ,Giày nam chính hãng NIKE
2541724,tui-deo-cheo-messenger-vien-kim-loai-vuong-mien-da-pu-bttdchod57tq,1722,1722,1732,Túi xách,Túi xách nữ,Túi đeo chéo nữ,https://media3.scdn.vn/img3/2019/7_6/3lv6ID_simg_b5529c_250x250_maxb.jpg,270.000đ,Túi đeo chéo Messenger.
2619527,noi-ap-suat-dien-5l-chinh-hang-midea,1108,1108,1121,Đồ điện gia dụng,"Thiết bị nhà bếp, chế biến",Nồi áp suất điện,https://media3.scdn.vn/img3/2019/8_9/XEAnfO_simg_b5529c_250x250_maxb.jpg,809.000đ
2741601,son-mac-la-vie-sieu-li,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/8_26/4qc9B8_simg_b5529c_250x250_maxb.jpg,210.000đ,SON MAC SIÊU LÌ
2706579,giay-adidas-neo-vh-n043,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/1_5/CPkmZE_simg_b5529c_250x250_maxb.jpg,2.350.000đ,Giày Adidas Neo Nữ - VALSTRIPES 2
2767870,giay-the-thao-jordan-nam-nu-ms-n120,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/11_11/OOst9G_simg_b5529c_250x250_maxb.jpg,129.000đ,Giày thể thao nam nữ
2600060,gia-y-bo-t-tho-i-trang-glado-g84,1686,1686,1711,Giày dép,Giày nam,Giày bốt nam,https://media3.scdn.vn/img2/2018/8_31/aQglHp_simg_b5529c_250x250_maxb.jpg,93.000đ,BỘ TRANG ĐIỂM T Y A 6067
2670466,ba-lo-tui-du-lich-da-nang,1722,1722,1807,Túi xách,Balo,Balo khác,https://media3.scdn.vn/img2/2018/12_10/42pXdG_simg_b5529c_250x250_maxb.jpg,189.000đ,Ba Lô Du Lịch Đa Năng
2683435,ao-nguc-triumph-diva-181,8,8,53,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Áo ngực,https://media3.scdn.vn/img2/2018/12_1/JGD5TS_simg_124d86_701-701-0-0_cropf_simg_b5529c_250x250_maxb.png,290.000đ
2929387,son-mistine-thai-lan-m2,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/4_26/0dXFgW_simg_b5529c_250x250_maxb.jpg,120.000đ,Son Mistine 12h Thái Lan
